account_id,bank_id,account_type,account_age_days,city,state,location_id,risk_label,mule_risk_score,created_at
ACCD3D9C6D8,ICICI,savings,264,Pune,Maharashtra,P02,clean,0.0,2025-12-11T08:00:00
ACC310602F3,HDFC,current,1155,Hyderabad,Telangana,H03,clean,0.0,2023-07-04T08:00:00
ACCAA779336,Axis,prepaid,231,Surat,Gujarat,S02,clean,0.0,2026-01-13T08:00:00
ACC612CBD2F,Axis,savings,292,Delhi,Delhi,D03,clean,0.0,2025-11-13T08:00:00
ACCB0A79D1A,Axis,current,1873,Pune,Maharashtra,P01,clean,0.0,2021-07-16T08:00:00
ACCC575F5A3,Yes Bank,current,702,Hyderabad,Telangana,H02,clean,0.0,2024-09-29T08:00:00
ACCE14CAB9B,Kotak,current,1190,Vadodara,Gujarat,V03,clean,0.0,2023-05-30T08:00:00
ACCA9281391,Kotak,savings,39,Bengaluru,Karnataka,B02,clean,0.0,2026-07-24T08:00:00
ACC5762A14E,BOB,current,1545,Mumbai,Maharashtra,M06,clean,0.0,2022-06-09T08:00:00
ACCA0A80D16,Kotak,prepaid,1421,Delhi,Delhi,D02,clean,0.0,2022-10-11T08:00:00
ACC23346F66,PNB,prepaid,764,Hyderabad,Telangana,H02,clean,0.0,2024-07-29T08:00:00
ACC73995443,Yes Bank,savings,1352,Surat,Gujarat,S01,clean,0.0,2022-12-19T08:00:00
ACCEB15B8A1,Union,savings,1855,Pune,Maharashtra,P02,clean,0.0,2021-08-03T08:00:00
ACC1955D0A2,HDFC,savings,1519,Pune,Maharashtra,P01,clean,0.0,2022-07-05T08:00:00
ACC425383DF,BOB,savings,1215,Ahmedabad,Gujarat,A05,clean,0.0,2023-05-05T08:00:00
ACC917C5412,Union,prepaid,563,Ahmedabad,Gujarat,A05,clean,0.0,2025-02-15T08:00:00
ACC994F052B,Axis,current,833,Vadodara,Gujarat,V02,clean,0.0,2024-05-21T08:00:00
ACC0CAD24C1,Union,savings,1056,Vadodara,Gujarat,V02,clean,0.0,2023-10-11T08:00:00
ACCF1D16F1A,SBI,savings,1058,Bengaluru,Karnataka,B03,clean,0.0,2023-10-09T08:00:00
ACCEBE136EC,Canara,savings,317,Vadodara,Gujarat,V03,clean,0.0,2025-10-19T08:00:00
ACCE08D19AE,Yes Bank,savings,1972,Vadodara,Gujarat,V03,clean,0.0,2021-04-08T08:00:00
ACCCF6559FB,Axis,prepaid,112,Hyderabad,Telangana,H02,clean,0.0,2026-05-12T08:00:00
ACC6A7CD932,Kotak,savings,571,Mumbai,Maharashtra,M01,clean,0.0,2025-02-07T08:00:00
ACC38469EE4,Kotak,prepaid,1090,Ahmedabad,Gujarat,A02,clean,0.0,2023-09-07T08:00:00
ACC2EFE8581,SBI,savings,1835,Hyderabad,Telangana,H02,clean,0.0,2021-08-23T08:00:00
ACCE1B94530,Union,current,1471,Delhi,Delhi,D01,clean,0.0,2022-08-22T08:00:00
ACC7C3FBC19,BOB,current,801,Pune,Maharashtra,P02,clean,0.0,2024-06-22T08:00:00
ACCD16938D7,BOB,savings,545,Surat,Gujarat,S03,clean,0.0,2025-03-05T08:00:00
ACC2C3E9E92,Kotak,prepaid,1703,Bengaluru,Karnataka,B03,clean,0.0,2022-01-02T08:00:00
ACCFD815626,Union,savings,43,Hyderabad,Telangana,H03,clean,0.0,2026-07-20T08:00:00
ACC66C6802E,HDFC,current,501,Hyderabad,Telangana,H01,clean,0.0,2025-04-18T08:00:00
ACCEC5EC682,ICICI,current,412,Mumbai,Maharashtra,M02,clean,0.0,2025-07-16T08:00:00
ACC2109EE1F,BOB,current,501,Surat,Gujarat,S03,clean,0.0,2025-04-18T08:00:00
ACC69819496,Canara,prepaid,1412,Surat,Gujarat,S02,clean,0.0,2022-10-20T08:00:00
ACC98321FF0,BOB,savings,360,Mumbai,Maharashtra,M05,clean,0.0,2025-09-06T08:00:00
ACC4E8E65B4,Yes Bank,savings,291,Mumbai,Maharashtra,M01,clean,0.0,2025-11-14T08:00:00
ACC6FC5D917,SBI,savings,1079,Vadodara,Gujarat,V03,clean,0.0,2023-09-18T08:00:00
ACC221704E8,ICICI,prepaid,558,Ahmedabad,Gujarat,A02,clean,0.0,2025-02-20T08:00:00
ACCC38BF24E,HDFC,savings,1969,Ahmedabad,Gujarat,A03,clean,0.0,2021-04-11T08:00:00
ACCBB4B2822,Canara,savings,995,Hyderabad,Telangana,H03,clean,0.0,2023-12-11T08:00:00
ACC2CB32BD8,Yes Bank,savings,871,Mumbai,Maharashtra,M07,clean,0.0,2024-04-13T08:00:00
ACC95F229C4,Union,current,1380,Vadodara,Gujarat,V03,clean,0.0,2022-11-21T08:00:00
ACC029C89A7,Kotak,prepaid,1434,Vadodara,Gujarat,V03,clean,0.0,2022-09-28T08:00:00
ACCF6C513B2,BOB,savings,804,Surat,Gujarat,S01,clean,0.0,2024-06-19T08:00:00
ACCBEC2D120,Union,prepaid,444,Surat,Gujarat,S01,clean,0.0,2025-06-14T08:00:00
ACCFD0665BD,ICICI,prepaid,227,Vadodara,Gujarat,V03,clean,0.0,2026-01-17T08:00:00
ACC83A0477F,HDFC,savings,1060,Ahmedabad,Gujarat,A05,clean,0.0,2023-10-07T08:00:00
ACC0B1E1B71,Yes Bank,savings,296,Hyderabad,Telangana,H03,clean,0.0,2025-11-09T08:00:00
ACC1481D52C,SBI,prepaid,788,Bengaluru,Karnataka,B04,clean,0.0,2024-07-05T08:00:00
ACC8BC19C0F,BOB,current,1017,Mumbai,Maharashtra,M07,clean,0.0,2023-11-19T08:00:00
ACC927E399F,PNB,prepaid,304,Surat,Gujarat,S02,clean,0.0,2025-11-01T08:00:00
ACC557BD131,PNB,prepaid,201,Mumbai,Maharashtra,M07,clean,0.0,2026-02-12T08:00:00
ACC5E09387C,SBI,savings,41,Pune,Maharashtra,P02,clean,0.0,2026-07-22T08:00:00
ACCC67CE0AB,Axis,current,1370,Ahmedabad,Gujarat,A04,clean,0.0,2022-12-01T08:00:00
ACC455402CD,ICICI,prepaid,248,Bengaluru,Karnataka,B03,clean,0.0,2025-12-27T08:00:00
ACC6040A968,Union,prepaid,1780,Pune,Maharashtra,P03,clean,0.0,2021-10-17T08:00:00
ACCF487A316,BOB,savings,1423,Delhi,Delhi,D03,clean,0.0,2022-10-09T08:00:00
ACCFAE69EB3,Kotak,prepaid,396,Bengaluru,Karnataka,B04,clean,0.0,2025-08-01T08:00:00
ACC8B3119FB,Kotak,prepaid,1213,Pune,Maharashtra,P03,clean,0.0,2023-05-07T08:00:00
ACCED5BBA16,Axis,prepaid,273,Vadodara,Gujarat,V03,clean,0.0,2025-12-02T08:00:00
ACC7DE7EF05,Union,prepaid,469,Vadodara,Gujarat,V01,clean,0.0,2025-05-20T08:00:00
ACC640693A5,BOB,savings,359,Delhi,Delhi,D01,clean,0.0,2025-09-07T08:00:00
ACCCCB88EF0,Yes Bank,prepaid,995,Surat,Gujarat,S01,clean,0.0,2023-12-11T08:00:00
ACCBCC2BE3E,Axis,current,568,Surat,Gujarat,S01,clean,0.0,2025-02-10T08:00:00
ACC1E9FA758,BOB,prepaid,107,Surat,Gujarat,S03,clean,0.0,2026-05-17T08:00:00
ACC97433175,ICICI,prepaid,1966,Pune,Maharashtra,P01,clean,0.0,2021-04-14T08:00:00
ACC404D9CA1,Union,current,443,Hyderabad,Telangana,H01,clean,0.0,2025-06-15T08:00:00
ACC60008F36,Yes Bank,savings,1635,Mumbai,Maharashtra,M01,clean,0.0,2022-03-11T08:00:00
ACCA622011F,Kotak,savings,103,Vadodara,Gujarat,V03,clean,0.0,2026-05-21T08:00:00
ACCDF347D33,PNB,prepaid,207,Ahmedabad,Gujarat,A02,clean,0.0,2026-02-06T08:00:00
ACCBD9BDCA5,Yes Bank,savings,860,Delhi,Delhi,D04,clean,0.0,2024-04-24T08:00:00
ACC3C088162,HDFC,current,1912,Ahmedabad,Gujarat,A01,clean,0.0,2021-06-07T08:00:00
ACC9165D16E,PNB,savings,1700,Delhi,Delhi,D03,clean,0.0,2022-01-05T08:00:00
ACC1CFBBF78,BOB,savings,1934,Mumbai,Maharashtra,M04,clean,0.0,2021-05-16T08:00:00
ACCBBFFF2D4,Union,savings,863,Pune,Maharashtra,P02,clean,0.0,2024-04-21T08:00:00
ACC87764283,Kotak,savings,632,Surat,Gujarat,S03,clean,0.0,2024-12-08T08:00:00
ACC4CE2A5DA,Canara,prepaid,1451,Pune,Maharashtra,P03,clean,0.0,2022-09-11T08:00:00
ACCE1C42DC2,Kotak,prepaid,1581,Hyderabad,Telangana,H01,clean,0.0,2022-05-04T08:00:00
ACC7BD14CE1,SBI,prepaid,1795,Hyderabad,Telangana,H03,clean,0.0,2021-10-02T08:00:00
ACC880FAD97,BOB,savings,168,Surat,Gujarat,S02,clean,0.0,2026-03-17T08:00:00
ACC5674BE27,BOB,current,676,Mumbai,Maharashtra,M07,clean,0.0,2024-10-25T08:00:00
ACC57B52935,PNB,savings,538,Ahmedabad,Gujarat,A03,clean,0.0,2025-03-12T08:00:00
ACCEBF7E076,Union,savings,185,Bengaluru,Karnataka,B03,clean,0.0,2026-02-28T08:00:00
ACC13A45EEE,Axis,current,754,Hyderabad,Telangana,H02,clean,0.0,2024-08-08T08:00:00
ACCCFECC4CA,Axis,prepaid,1429,Vadodara,Gujarat,V03,clean,0.0,2022-10-03T08:00:00
ACCDF62A904,Axis,current,1536,Mumbai,Maharashtra,M02,clean,0.0,2022-06-18T08:00:00
ACCAFA641DE,Axis,current,445,Mumbai,Maharashtra,M02,clean,0.0,2025-06-13T08:00:00
ACCCC7F9BF4,HDFC,prepaid,275,Vadodara,Gujarat,V01,clean,0.0,2025-11-30T08:00:00
ACCC78F9B8A,SBI,prepaid,1991,Ahmedabad,Gujarat,A05,clean,0.0,2021-03-20T08:00:00
ACCEB247573,Yes Bank,current,1038,Delhi,Delhi,D03,clean,0.0,2023-10-29T08:00:00
ACCF0B107D9,Union,current,1595,Hyderabad,Telangana,H01,clean,0.0,2022-04-20T08:00:00
ACCD650C8F2,Yes Bank,savings,1566,Bengaluru,Karnataka,B02,clean,0.0,2022-05-19T08:00:00
ACCAF0BE573,BOB,prepaid,1666,Ahmedabad,Gujarat,A05,clean,0.0,2022-02-08T08:00:00
ACC226D30E7,BOB,savings,741,Ahmedabad,Gujarat,A05,clean,0.0,2024-08-21T08:00:00
ACC38AC1822,Union,prepaid,1460,Hyderabad,Telangana,H01,clean,0.0,2022-09-02T08:00:00
ACCBA4A63A6,Axis,prepaid,54,Delhi,Delhi,D01,clean,0.0,2026-07-09T08:00:00
ACC0CD53D4B,Yes Bank,current,770,Surat,Gujarat,S02,clean,0.0,2024-07-23T08:00:00
ACCED2E31CE,Axis,current,568,Vadodara,Gujarat,V03,clean,0.0,2025-02-10T08:00:00
ACC95C458D8,Kotak,savings,732,Hyderabad,Telangana,H03,clean,0.0,2024-08-30T08:00:00
ACC030771C8,BOB,current,461,Hyderabad,Telangana,H02,clean,0.0,2025-05-28T08:00:00
ACC67E12C6C,Canara,savings,602,Delhi,Delhi,D04,clean,0.0,2025-01-07T08:00:00
ACC3D2B1917,Axis,savings,1434,Vadodara,Gujarat,V03,clean,0.0,2022-09-28T08:00:00
ACCFC42E0F2,BOB,prepaid,1167,Pune,Maharashtra,P02,clean,0.0,2023-06-22T08:00:00
ACC89584F2F,ICICI,prepaid,1668,Mumbai,Maharashtra,M02,clean,0.0,2022-02-06T08:00:00
ACC83367CC4,Canara,savings,893,Ahmedabad,Gujarat,A02,clean,0.0,2024-03-22T08:00:00
ACC1FB9E13C,PNB,savings,644,Delhi,Delhi,D04,clean,0.0,2024-11-26T08:00:00
ACC2B8BC0EB,ICICI,savings,1444,Bengaluru,Karnataka,B01,clean,0.0,2022-09-18T08:00:00
ACCDE6655E7,Canara,savings,550,Mumbai,Maharashtra,M07,clean,0.0,2025-02-28T08:00:00
ACC5DFCE188,PNB,current,715,Hyderabad,Telangana,H03,clean,0.0,2024-09-16T08:00:00
ACC7A4588E3,SBI,prepaid,734,Delhi,Delhi,D03,clean,0.0,2024-08-28T08:00:00
ACC7CF6B346,Yes Bank,savings,1806,Surat,Gujarat,S02,clean,0.0,2021-09-21T08:00:00
ACCA43E38BC,Kotak,prepaid,757,Vadodara,Gujarat,V02,clean,0.0,2024-08-05T08:00:00
ACCC9C189D5,Yes Bank,current,810,Hyderabad,Telangana,H01,clean,0.0,2024-06-13T08:00:00
ACCC132705F,ICICI,savings,1989,Hyderabad,Telangana,H03,clean,0.0,2021-03-22T08:00:00
ACC56CB874A,Yes Bank,prepaid,1322,Delhi,Delhi,D04,clean,0.0,2023-01-18T08:00:00
ACC8CCE881D,Kotak,savings,361,Surat,Gujarat,S01,clean,0.0,2025-09-05T08:00:00
ACC7523D5C2,PNB,current,1367,Delhi,Delhi,D03,clean,0.0,2022-12-04T08:00:00
ACCC686653C,Canara,current,1847,Bengaluru,Karnataka,B03,clean,0.0,2021-08-11T08:00:00
ACC6EA27690,ICICI,savings,372,Hyderabad,Telangana,H02,clean,0.0,2025-08-25T08:00:00
ACC66AA2602,PNB,savings,510,Vadodara,Gujarat,V03,clean,0.0,2025-04-09T08:00:00
ACCABF32600,HDFC,savings,843,Mumbai,Maharashtra,M02,clean,0.0,2024-05-11T08:00:00
ACC78246A45,SBI,savings,1153,Surat,Gujarat,S02,clean,0.0,2023-07-06T08:00:00
ACCD472F0CE,PNB,savings,242,Bengaluru,Karnataka,B01,clean,0.0,2026-01-02T08:00:00
ACC8C9CF967,BOB,current,1937,Surat,Gujarat,S03,clean,0.0,2021-05-13T08:00:00
ACCE8AC8B88,PNB,prepaid,1540,Mumbai,Maharashtra,M02,clean,0.0,2022-06-14T08:00:00
ACC72949272,ICICI,savings,1108,Vadodara,Gujarat,V01,clean,0.0,2023-08-20T08:00:00
ACC953D2F0D,Kotak,prepaid,1792,Ahmedabad,Gujarat,A03,clean,0.0,2021-10-05T08:00:00
ACCB91C36D3,PNB,prepaid,1944,Hyderabad,Telangana,H03,clean,0.0,2021-05-06T08:00:00
ACC751E5AD9,ICICI,prepaid,1134,Vadodara,Gujarat,V03,clean,0.0,2023-07-25T08:00:00
ACC97AE106D,Kotak,prepaid,1891,Bengaluru,Karnataka,B03,clean,0.0,2021-06-28T08:00:00
ACC29CE5AB0,Canara,current,213,Mumbai,Maharashtra,M07,clean,0.0,2026-01-31T08:00:00
ACC64054137,ICICI,current,562,Delhi,Delhi,D04,clean,0.0,2025-02-16T08:00:00
ACCA2A96BDC,ICICI,current,1101,Ahmedabad,Gujarat,A01,clean,0.0,2023-08-27T08:00:00
ACCF67C58BD,SBI,prepaid,1125,Pune,Maharashtra,P04,clean,0.0,2023-08-03T08:00:00
ACCEB47B3FB,BOB,current,48,Hyderabad,Telangana,H02,clean,0.0,2026-07-15T08:00:00
ACC2202A2BC,Union,current,44,Mumbai,Maharashtra,M07,clean,0.0,2026-07-19T08:00:00
ACC7C2638EB,Union,prepaid,1836,Mumbai,Maharashtra,M04,clean,0.0,2021-08-22T08:00:00
ACCB3CD8851,BOB,prepaid,364,Bengaluru,Karnataka,B02,clean,0.0,2025-09-02T08:00:00
ACCF8D2AE11,BOB,savings,192,Mumbai,Maharashtra,M03,clean,0.0,2026-02-21T08:00:00
ACCB571BD8A,Union,current,1358,Pune,Maharashtra,P03,clean,0.0,2022-12-13T08:00:00
ACC9AB21A2E,HDFC,savings,1777,Bengaluru,Karnataka,B02,clean,0.0,2021-10-20T08:00:00
ACCB33149D3,Canara,prepaid,256,Vadodara,Gujarat,V02,clean,0.0,2025-12-19T08:00:00
ACC63B916E5,Kotak,savings,414,Pune,Maharashtra,P04,clean,0.0,2025-07-14T08:00:00
ACC2B3C7A2B,SBI,savings,1125,Vadodara,Gujarat,V01,clean,0.0,2023-08-03T08:00:00
ACC5D8E0BD9,ICICI,prepaid,581,Surat,Gujarat,S02,clean,0.0,2025-01-28T08:00:00
ACC4C5DF7D3,ICICI,savings,214,Ahmedabad,Gujarat,A02,clean,0.0,2026-01-30T08:00:00
ACCD8449B01,BOB,current,730,Hyderabad,Telangana,H01,clean,0.0,2024-09-01T08:00:00
ACC3D404200,SBI,current,979,Hyderabad,Telangana,H02,clean,0.0,2023-12-27T08:00:00
ACC1427B0BE,PNB,prepaid,144,Surat,Gujarat,S01,clean,0.0,2026-04-10T08:00:00
ACCEEC31BB1,ICICI,savings,992,Surat,Gujarat,S03,clean,0.0,2023-12-14T08:00:00
ACCF507AFD9,SBI,savings,1726,Pune,Maharashtra,P04,clean,0.0,2021-12-10T08:00:00
ACCF0CE2B60,Canara,savings,1609,Mumbai,Maharashtra,M04,clean,0.0,2022-04-06T08:00:00
ACC872B3DBB,HDFC,savings,973,Ahmedabad,Gujarat,A02,clean,0.0,2024-01-02T08:00:00
ACCB9F11BC2,PNB,current,1425,Hyderabad,Telangana,H02,clean,0.0,2022-10-07T08:00:00
ACC76393188,SBI,savings,1521,Vadodara,Gujarat,V03,clean,0.0,2022-07-03T08:00:00
ACCF7B6F8AE,PNB,savings,1337,Pune,Maharashtra,P04,clean,0.0,2023-01-03T08:00:00
ACC6AEDFED9,Axis,savings,1798,Delhi,Delhi,D01,clean,0.0,2021-09-29T08:00:00
ACCA87ECB87,Kotak,savings,919,Mumbai,Maharashtra,M06,clean,0.0,2024-02-25T08:00:00
ACC1B072C60,HDFC,prepaid,1227,Vadodara,Gujarat,V02,clean,0.0,2023-04-23T08:00:00
ACC2A7692ED,Yes Bank,prepaid,116,Mumbai,Maharashtra,M01,clean,0.0,2026-05-08T08:00:00
ACC69316013,HDFC,savings,1608,Vadodara,Gujarat,V02,clean,0.0,2022-04-07T08:00:00
ACCC78E0886,Yes Bank,current,217,Vadodara,Gujarat,V02,clean,0.0,2026-01-27T08:00:00
ACC6B460500,ICICI,savings,758,Ahmedabad,Gujarat,A01,clean,0.0,2024-08-04T08:00:00
ACCA1A0A168,Kotak,current,506,Vadodara,Gujarat,V02,clean,0.0,2025-04-13T08:00:00
ACC1E925E59,SBI,prepaid,425,Hyderabad,Telangana,H03,clean,0.0,2025-07-03T08:00:00
ACC0295E37B,SBI,prepaid,543,Delhi,Delhi,D02,clean,0.0,2025-03-07T08:00:00
ACC28191024,Union,prepaid,633,Hyderabad,Telangana,H03,clean,0.0,2024-12-07T08:00:00
ACC27A18E89,Union,current,412,Mumbai,Maharashtra,M05,clean,0.0,2025-07-16T08:00:00
ACC8102AE41,Yes Bank,savings,593,Delhi,Delhi,D04,clean,0.0,2025-01-16T08:00:00
ACC58797908,Canara,current,347,Surat,Gujarat,S03,clean,0.0,2025-09-19T08:00:00
ACC7C6A83B9,SBI,prepaid,959,Pune,Maharashtra,P03,clean,0.0,2024-01-16T08:00:00
ACC51FFAC4A,Kotak,savings,1299,Vadodara,Gujarat,V01,clean,0.0,2023-02-10T08:00:00
ACCD8137983,Union,prepaid,1378,Delhi,Delhi,D01,clean,0.0,2022-11-23T08:00:00
ACCD564E028,Canara,savings,1429,Mumbai,Maharashtra,M05,clean,0.0,2022-10-03T08:00:00
ACC451DCAAB,Kotak,savings,869,Pune,Maharashtra,P03,clean,0.0,2024-04-15T08:00:00
ACC89CA4E21,HDFC,savings,1379,Surat,Gujarat,S03,clean,0.0,2022-11-22T08:00:00
ACC6488A29E,SBI,savings,1818,Vadodara,Gujarat,V01,clean,0.0,2021-09-09T08:00:00
ACCA52039D3,HDFC,savings,422,Surat,Gujarat,S02,clean,0.0,2025-07-06T08:00:00
ACC5F07B2F2,Yes Bank,current,1106,Bengaluru,Karnataka,B04,clean,0.0,2023-08-22T08:00:00
ACCCF2C70EC,Yes Bank,savings,482,Ahmedabad,Gujarat,A03,clean,0.0,2025-05-07T08:00:00
ACC858EDB98,Canara,savings,1372,Ahmedabad,Gujarat,A02,clean,0.0,2022-11-29T08:00:00
ACC8E170062,Kotak,prepaid,154,Hyderabad,Telangana,H03,clean,0.0,2026-03-31T08:00:00
ACC2B280389,Yes Bank,current,1716,Delhi,Delhi,D01,clean,0.0,2021-12-20T08:00:00
ACC95CE42AD,PNB,savings,1738,Ahmedabad,Gujarat,A01,clean,0.0,2021-11-28T08:00:00
ACC82E92BE2,HDFC,savings,228,Mumbai,Maharashtra,M05,clean,0.0,2026-01-16T08:00:00
ACC0073920F,Union,savings,425,Bengaluru,Karnataka,B02,clean,0.0,2025-07-03T08:00:00
ACCE037A303,Union,prepaid,1564,Vadodara,Gujarat,V03,clean,0.0,2022-05-21T08:00:00
ACC39E7FF3E,Kotak,prepaid,1210,Surat,Gujarat,S03,clean,0.0,2023-05-10T08:00:00
ACCD0355A43,ICICI,prepaid,371,Bengaluru,Karnataka,B01,clean,0.0,2025-08-26T08:00:00
ACC9D75D8EB,Yes Bank,prepaid,1123,Delhi,Delhi,D02,clean,0.0,2023-08-05T08:00:00
ACCA90AC681,Kotak,current,1156,Delhi,Delhi,D03,clean,0.0,2023-07-03T08:00:00
ACCB56B9F35,Kotak,savings,1721,Bengaluru,Karnataka,B04,clean,0.0,2021-12-15T08:00:00
ACC5A7D2F37,Union,current,1598,Mumbai,Maharashtra,M04,clean,0.0,2022-04-17T08:00:00
ACC1A62C3FC,BOB,savings,946,Delhi,Delhi,D04,clean,0.0,2024-01-29T08:00:00
ACC8C6BFD4F,SBI,savings,1250,Ahmedabad,Gujarat,A03,clean,0.0,2023-03-31T08:00:00
ACC705D36AD,Axis,savings,645,Pune,Maharashtra,P01,clean,0.0,2024-11-25T08:00:00
ACC4FA932E3,PNB,savings,1610,Delhi,Delhi,D01,clean,0.0,2022-04-05T08:00:00
ACCEFE3A44A,Kotak,savings,972,Surat,Gujarat,S01,clean,0.0,2024-01-03T08:00:00
ACC597377CE,Yes Bank,savings,781,Vadodara,Gujarat,V02,clean,0.0,2024-07-12T08:00:00
ACCCF0378A1,PNB,savings,1691,Mumbai,Maharashtra,M03,clean,0.0,2022-01-14T08:00:00
ACCFFA33E70,HDFC,current,1533,Bengaluru,Karnataka,B02,clean,0.0,2022-06-21T08:00:00
ACC9A9AAC15,Yes Bank,savings,1029,Hyderabad,Telangana,H01,clean,0.0,2023-11-07T08:00:00
ACCAD49BD66,Yes Bank,prepaid,1526,Pune,Maharashtra,P01,clean,0.0,2022-06-28T08:00:00
ACCC3E9DF3E,Kotak,current,1917,Surat,Gujarat,S01,clean,0.0,2021-06-02T08:00:00
ACCB496F7D5,HDFC,savings,1935,Bengaluru,Karnataka,B04,clean,0.0,2021-05-15T08:00:00
ACC33A5FFDE,PNB,savings,140,Ahmedabad,Gujarat,A04,clean,0.0,2026-04-14T08:00:00
ACCBD70FB93,Union,savings,699,Delhi,Delhi,D02,clean,0.0,2024-10-02T08:00:00
ACC26EB74AA,BOB,prepaid,1409,Vadodara,Gujarat,V01,clean,0.0,2022-10-23T08:00:00
ACCD075EBBA,PNB,prepaid,914,Surat,Gujarat,S01,clean,0.0,2024-03-01T08:00:00
ACC8B4E368C,HDFC,prepaid,718,Vadodara,Gujarat,V01,clean,0.0,2024-09-13T08:00:00
ACCF87C1AD4,PNB,savings,847,Ahmedabad,Gujarat,A05,clean,0.0,2024-05-07T08:00:00
ACCBB2970BE,ICICI,savings,1614,Bengaluru,Karnataka,B04,clean,0.0,2022-04-01T08:00:00
ACC0A82E3D1,Canara,prepaid,435,Hyderabad,Telangana,H03,clean,0.0,2025-06-23T08:00:00
ACC6BD9E781,Union,savings,1291,Mumbai,Maharashtra,M05,clean,0.0,2023-02-18T08:00:00
ACC755066B1,BOB,current,575,Mumbai,Maharashtra,M01,clean,0.0,2025-02-03T08:00:00
ACCED5BFFE0,BOB,prepaid,1405,Surat,Gujarat,S01,clean,0.0,2022-10-27T08:00:00
ACCB2604B81,Kotak,current,420,Delhi,Delhi,D03,clean,0.0,2025-07-08T08:00:00
ACC42C671BE,Kotak,prepaid,376,Ahmedabad,Gujarat,A03,clean,0.0,2025-08-21T08:00:00
ACC96507348,Axis,savings,121,Vadodara,Gujarat,V02,clean,0.0,2026-05-03T08:00:00
ACCD2BB8CAD,HDFC,savings,1581,Delhi,Delhi,D02,clean,0.0,2022-05-04T08:00:00
ACC03F2D2CF,Yes Bank,savings,1973,Ahmedabad,Gujarat,A02,clean,0.0,2021-04-07T08:00:00
ACC0A62497B,HDFC,current,733,Pune,Maharashtra,P01,clean,0.0,2024-08-29T08:00:00
ACCA9321EBC,Kotak,savings,76,Hyderabad,Telangana,H02,clean,0.0,2026-06-17T08:00:00
ACCFAC6F8C9,Union,current,1149,Mumbai,Maharashtra,M02,clean,0.0,2023-07-10T08:00:00
ACC67B52CA4,ICICI,savings,1524,Hyderabad,Telangana,H03,clean,0.0,2022-06-30T08:00:00
ACCADCA6772,ICICI,savings,553,Bengaluru,Karnataka,B01,clean,0.0,2025-02-25T08:00:00
ACCE0766A4F,Yes Bank,current,1646,Pune,Maharashtra,P02,clean,0.0,2022-02-28T08:00:00
ACC49910A5C,SBI,savings,1370,Ahmedabad,Gujarat,A04,clean,0.0,2022-12-01T08:00:00
ACC6D344AB2,Kotak,savings,1387,Bengaluru,Karnataka,B03,clean,0.0,2022-11-14T08:00:00
ACCE856E862,BOB,savings,1806,Ahmedabad,Gujarat,A03,clean,0.0,2021-09-21T08:00:00
ACCE3BBAB71,Kotak,prepaid,1881,Bengaluru,Karnataka,B01,clean,0.0,2021-07-08T08:00:00
ACC6A65F094,Union,prepaid,437,Surat,Gujarat,S01,clean,0.0,2025-06-21T08:00:00
ACC50EFB912,Union,current,536,Ahmedabad,Gujarat,A01,clean,0.0,2025-03-14T08:00:00
ACCC9F4FE31,ICICI,savings,835,Delhi,Delhi,D04,clean,0.0,2024-05-19T08:00:00
ACC338D9866,PNB,savings,757,Delhi,Delhi,D03,clean,0.0,2024-08-05T08:00:00
ACC05B2172B,PNB,prepaid,1311,Pune,Maharashtra,P01,clean,0.0,2023-01-29T08:00:00
ACC7BE78DF1,PNB,savings,1973,Ahmedabad,Gujarat,A05,clean,0.0,2021-04-07T08:00:00
ACC99C60427,BOB,savings,1867,Vadodara,Gujarat,V02,clean,0.0,2021-07-22T08:00:00
ACC6C6FCD10,Union,savings,812,Surat,Gujarat,S03,clean,0.0,2024-06-11T08:00:00
ACC535F4C4B,ICICI,prepaid,1203,Bengaluru,Karnataka,B02,clean,0.0,2023-05-17T08:00:00
ACC6FFDD932,Union,savings,949,Pune,Maharashtra,P03,clean,0.0,2024-01-26T08:00:00
ACCBB94F7AE,Yes Bank,savings,313,Mumbai,Maharashtra,M06,clean,0.0,2025-10-23T08:00:00
ACC8DE2086B,Union,savings,1440,Vadodara,Gujarat,V02,clean,0.0,2022-09-22T08:00:00
ACC4BFF4723,Yes Bank,savings,1373,Bengaluru,Karnataka,B02,clean,0.0,2022-11-28T08:00:00
ACC687E874F,Union,savings,1171,Delhi,Delhi,D01,clean,0.0,2023-06-18T08:00:00
ACCF75443B2,ICICI,savings,1749,Vadodara,Gujarat,V02,clean,0.0,2021-11-17T08:00:00
ACC64BE199C,BOB,current,1998,Delhi,Delhi,D04,clean,0.0,2021-03-13T08:00:00
ACC596514A0,PNB,savings,1942,Hyderabad,Telangana,H03,clean,0.0,2021-05-08T08:00:00
ACC076081B4,ICICI,savings,299,Mumbai,Maharashtra,M01,clean,0.0,2025-11-06T08:00:00
ACCBC3F472A,Axis,savings,1251,Pune,Maharashtra,P02,clean,0.0,2023-03-30T08:00:00
ACCED34BD86,Canara,savings,192,Ahmedabad,Gujarat,A03,clean,0.0,2026-02-21T08:00:00
ACCAA56A583,Kotak,savings,1360,Hyderabad,Telangana,H03,clean,0.0,2022-12-11T08:00:00
ACC98E6278A,ICICI,savings,1000,Bengaluru,Karnataka,B04,clean,0.0,2023-12-06T08:00:00
